show_id;title;synopsis;release_year;date_added;duration;content_type_id_fk;rating_id_fk
80198632;Mission of Honor;As Hitler's Nazis threaten to take command of Britain's skies a squadron of Polish pilots arrives to aid the Royal Air Force against a mutual enemy.;2019;2019-07-29;107 min;2;4
70143241;The Croods;When an earthquake obliterates their cave an unworldly prehistoric family is forced to journey through unfamiliar terrain in search of a new home.;2013;2019-07-29;99 min;2;8
80210294;Twelve Forever;Reggie's wild imagination unlocks a weird and wonderful world where she can be herself – and escape the pressures of growing up.;2019;2019-07-29;1 Season;1;7
81092331;1st Summoning;Student filmmakers uncover occult rituals tied to an abandoned warehouse then gradually realize the horror is closer than they think.;2018;2019-07-26;94 min;2;4
80232852;Big Dreams Small Spaces;Writer and presenter Monty Don helps England's budding horticulturists plant and grow the gardens of their dreams.;2017;1900-01-01;3 Seasons;1;2
80173485;Boi;A young chauffeur who's at a crossroads in his life escorts a pair of clients around Barcelona and becomes embroiled in their mysterious quest.;2018;2019-07-26;111 min;2;4
81028404;Eerie;When a student's suicide rattles an all-girls Catholic school a clairvoyant guidance counselor leans on a ghost to uncover the convent's abusive past.;2019;2019-07-26;100 min;2;1
81032626;Fake or Fortune?;Fiona Bruce and Philip Mould use investigative skills and scientific techniques to determine if paintings are real or just impressive forgeries.;2015;2019-07-26;1 Season;1;2
80198508;Girls With Balls;Stranded in the woods and eyeballed by twisted hunters members of a women’s volleyball team bump it up in the most dangerous game of their lives.;2019;2019-07-26;77 min;2;4
80228239;Guy Martin: Last Flight of the Vulcan Bomber;Guy Martin assists in preparing the last airworthy Vulcan bomber for a farewell tour while revealing the stories behind the iconic aircraft.;2015;2019-07-26;57 min;2;2
80233104;Love Your Garden;Famed horticulturist Alan Titchmarsh hosts this uplifting show in which he and his team travel the U.K. planting dream gardens for deserving citizens.;2013;2019-07-26;1 Season;1;2
80228129;Mary Portas: Secret Shopper;Retail consultant Mary Portas collaborates with Britain's most complained-about stores to help them better serve fed-up customers.;2016;2019-07-26;1 Season;1;1
81032669;Monty Don's French Gardens;TV personality Monty Don visits France’s most famous gardens to dig up the influence of power culture and passion on their conceptions and designs.;2013;2019-07-26;1 Season;1;2
81032659;Monty Don's Italian Gardens;From horticultural hideaways to luxurious botanical displays TV personality Monty Don explores the history behind Italy’s most extraordinary gardens.;2011;2019-07-26;1 Season;1;2
81026700;My First First Love;Due to various personal reasons a group of Yun Tae-o’s friends move into his house where they experience love friendship and everything in between.;2019;1900-01-01;2 Seasons;1;5
70242311;Orange Is the New Black;"A privileged New Yorker ends up in a women's prison when a past crime catches up with her in this Emmy-winning series from the creator of ""Weeds.""";2019;1900-01-01;7 Seasons;1;4
80201328;Sugar Rush;Time's the most important ingredient as teams race against the clock – and each other – to bake up the best-tasting sweets.;2019;1900-01-01;2 Seasons;1;5
80155932;The Exception;During World War II a Nazi officer charged with protecting an exiled Kaiser Wilhelm II from spies begins a steamy affair with a secretive Dutch maid.;2016;2019-07-26;107 min;2;6
80994020;The Son;In this psychological thriller painter Lorenzo's life spirals out of control as he fears his wife is trying to isolate him from their infant son.;2019;2019-07-26;93 min;2;4
80130521;The Worst Witch;After stumbling into a school for witches a bumbling heroine comes to realize that she just might belong there. Based on Jill Murphy's beloved books.;2019;1900-01-01;3 Seasons;1;7
80236236;Another Life;After a massive alien artifact lands on Earth Niko Breckinridge leads an interstellar mission to track down its source and make first contact.;2019;2019-07-25;1 Season;1;4
80117542;The Great Hack;Explore how a data company named Cambridge Analytica came to symbolize the dark side of social media in the wake of the 2016 U.S. presidential election.;2019;2019-07-24;114 min;2;4
81128790;Eurovision Song Contest;Singers from all over Europe represent their countries in an international showdown and vie for superstar glory.;2019;2019-07-23;1 Season;1;5
80225024;The Competition;"After developing an ""infidelity formula"" said to repel cheating a popular blogger crosses paths with a charming lawyer willing to put it to the test.";2018;2019-07-23;103 min;2;1
70108777;Inglourious Basterds;A Jewish cinema owner in occupied Paris is forced to host a Nazi premiere where a group of American soldiers called the Basterds plans a face-off.;2009;2019-07-22;153 min;2;6
80217743;My Hotter Half;Couples compete to see who can take the sexiest selfie with the loser getting a much-needed makeover.;2017;2019-07-22;1 Season;1;1
80233419;Storage Wars: Northern Treasures;In Canada a colorful collection of treasure-seeking scavengers bid on the largely unknown contents of repossessed and abandoned storage units.;2015;2019-07-22;1 Season;1;4
70259259;Unfinished Song;With his wife terminally ill Arthur's future seems grim. But he learns to find joy in life again when he joins an unconventional church choir.;2012;2019-07-22;94 min;2;10
80057611;Beat Bugs;With songs made famous by the Beatles five friendly bugs learn big lessons about the world around them – all from the safety of their own backyard.;2018;1900-01-01;3 Seasons;1;3
70034607;Bewafaa;A young woman faces pressure to marry her brother-in-law after her sister dies while giving birth. But she's secretly in love with someone else.;2005;2019-07-21;149 min;2;5
70118801;Connected;"In this remake of ""Cellular"" a debt collector becomes embroiled in intrigue after answering a random phone call from a stranger begging for help.";2008;2019-07-21;111 min;2;4
80213654;D.L. Hughley: Contrarian;D.L. Hughley riffs on hot-button political issues celebrity scandals his mother's tough love and more in a rapid-fire stand-up show in Philadelphia.;2018;2019-07-21;58 min;2;4
80158802;Demetri Martin: The Overthinker;With his signature one-liners and drawings Demetri Martin muses on doughnut holes dogs sports bars the alphabet's most aggressive letters and more.;2018;2019-07-21;56 min;2;4
70117354;The Beast Stalker;Feeling guilty after a high-speed chase leaves a girl dead a determined sergeant pursues the crime boss who triggered the fatal car accident.;2008;2019-07-21;110 min;2;4
81036524;The Midas Touch;A debt collector takes over the management of a group of starlets after their talent agent defaults on a loan but soon finds he's in over his head.;2013;2019-07-21;98 min;2;1
70025372;The Twins Effect II;An empress rules over a land where men are subservient to women. But a prophecy reveals that a boy will become king and restore the male regime.;2004;2019-07-21;106 min;2;1
70123160;Twins Mission;To retrieve a healing bead stolen from its guardian monks a pair of bickering twin sisters face off against an entire gang of rival twins.;2007;2019-07-21;102 min;2;1
81035840;May You Prosper;A man's inability to conquer his personal insecurities and distrust of other people leads to problems with his on-again off-again wife and their son.;2017;2019-07-20;93 min;2;1
81144516;Sexy Central;In the bustling center of Hong Kong five young women reckon with betrayal unrequited love and other matters of the heart.;2019;2019-07-20;1 Season;1;4
80997613;¡Ay mi madre!;When her estranged mother suddenly dies a woman must follow the quirky instructions laid out in the will in order to collect an important inheritance.;2019;2019-07-19;81 min;2;4
80171362;Comedians in Cars Getting Coffee;Jerry Seinfeld's roving talk show combines coffee laughs and vintage cars into quirky caffeine-fueled adventures with the sharpest minds in comedy.;2019;1900-01-01;6 Seasons;1;1
81092325;Iron Cowboy: The Story of the 50.50.50;A record-setting triathlete dares to complete 50 Ironman races – a 2.4-mile swim a 112-mile bike ride and a 26.2-mile run – in 50 days in 50 states.;2018;2019-07-19;77 min;2;1
80192098;La casa de papel;Eight thieves take hostages and lock themselves in the Royal Mint of Spain as a criminal mastermind manipulates the police to carry out his plan.;2019;1900-01-01;3 Seasons;1;4
80091742;Last Chance U;In a docuseries set at one of NCAA football's most fertile recruiting grounds guys with red flags seek to prove their worth on the field and in class.;2019;1900-01-01;4 Seasons;1;4
80160037;Queer Eye;An all-new “Fab Five” advise men on fashion grooming food culture and design in this modern reboot of the Emmy Award-winning reality series.;2019;1900-01-01;4 Seasons;1;1
80186926;​SAINT SEIYA: Knights of the Zodiac;Seiya and the Knights of the Zodiac rise again to protect the reincarnation of the goddess Athena but a dark prophecy hangs over them all.;2019;2019-07-19;1 Season;1;1
80179782;The Epic Tales of Captain Underpants;Fourth-grade friends George and Harold have a shared love of pranks and comic books – and turning their principal into an undies-wearing superhero.;2019;1900-01-01;3 Seasons;1;7
80996338;Typewriter;Three young friends in Goa plan to search an old villa for ghosts but when a new family moves in the home’s buried past resurfaces in chilling ways.;2019;2019-07-19;1 Season;1;4
81116487;Rookie Historian Goo Hae-Ryung;Free spirit Goo Hae-ryung embarks on a new life as a scholar in the Joseon royal court after hearing about a government post for women historians.;2019;2019-07-18;1 Season;1;1
80998968;Secret Obsession;When Jennifer wakes up with amnesia after a traumatic attack her doting husband cares for her. But she soon realizes the danger is far from over.;2019;2019-07-18;98 min;2;1
70272893;Short Term 12;A new charge at a foster care facility dredges up the memories of a young supervisor's own troubled past and her tough exterior begins eroding.;2013;2019-07-18;97 min;2;6
81113926;Mauli;An unconventional police officer faces off against a gang of thugs as he tries to bring order to the far-flung village he’s been stationed in.;2018;2019-07-17;136 min;2;1
